48                                                                         
===========================================================================
                                                                           
                  KPP Standalone Atmospheric Chemical State                
File Description:                                                          
This file contains model output of the atmospheric chemical state          
as simulated by the GEOS-Chem chemistry module in a 3D setting.            
Each grid cell represents the chemical state of an individual location,    
suitable for input into a separate KPP Standalone program which will       
replicate the chemical evolution of that grid cell for mechanism analysis. 
Note that the KPP Standalone will only use concentrations, rate constants, 
and KPP-specific fields. All other fields are for reference. The first line
contains the number of lines in this header. If wanting to use this output 
for other analysis, a Python class to read these fields is available by    
request, contact Obin Sturm (psturm@usc.edu).                              
                                                                           
Generated by the GEOS-Chem Model                                           
       (https://geos-chem.org/)                                            
Using the KPP Standalone Interface                                         
github.com/GEOS-ESM/geos-chem/tree/feature/psturm/kpp_standalone_interface 
     With contributions from:                                              
        Obin Sturm (psturm@usc.edu)                                        
        Christoph Keller                                                   
        Michael Long                                                       
        Sam Silva                                                          
                                                                           
Meteorological and general grid cell metadata    
Location:                                        IndianOcean
BrSALA,   0.3443077169207974E+13
BrSALC,   0.2502661697237091E+07
BZCO3H,   0.1061072756506851E+09
BZPAN,   0.8155956010575901E+01
C2H2,   0.1498140793961700E+12
C2H4,   0.5191157231905368E+13
C2H6,   0.4622812300619444E+07
C3H8,   0.1510207589454293E+09
CCl4,   0.1000820131803252E+07
CFC11,   0.8683273607363081E+10
CFC113,   0.9005225399873302E+09
CFC114,   0.0000000000000000E+00
CFC115,   0.0000000000000000E+00
CFC12,   0.0000000000000000E+00
CH2Br2,   0.0000000000000000E+00
CH2Cl2,   0.0000000000000000E+00
CH2I2,   0.0000000000000000E+00
CH2IBr,   0.0000000000000000E+00
CH2ICl,   0.0000000000000000E+00
CH2O,   0.0000000000000000E+00
CH3Br,   0.0000000000000000E+00
CH3CCl3,   0.1020488004973941E-01
CH3Cl,   0.2485187576125951E+08
CH3I,   0.1758364574210138E-05
CH4,   0.2151075972060063E+09
CHBr3,   0.1584209194723729E+10
CHCl3,   0.7830685148796058E+08
Cl,   0.8909162103901165E+07
Cl2,   0.2574070518121417E+00
Cl2O2,   0.6633714569613087E+09
ClNO2,   0.7664251400036572E+07
ClNO3,   0.1774095629771955E+10
ClO,   0.5171065736846283E+10
ClOO,   0.1157933328673754E+11
CLOCK,   0.1601773717330335E+10
CO,   0.3680891154366042E+09
CSL,   0.1999872592620326E+09
DMS,   0.1035383781892884E+07
DST1,   0.7221111477249984E+08
DST2,   0.1308693584545709E+05
DST3,   0.7765038481388734E+13
DST4,   0.2247864365819831E+12
EOH,   0.5399053510322384E+09
ETHLN,   0.3005182834841508E+11
ETHN,   0.0000000000000000E+00
ETHP,   0.1172258311395564E+11
ETNO3,   0.3722810221872164E+10
ETP,   0.3212880473036063E+08
GLYC,   0.9197216821305876E+00
GLYX,   0.3020831785016243E+07
H1211,   0.2876330453330439E+08
H1301,   0.1077189558445542E+10
H2402,   0.1397643117542915E+07
H2O,   0.3335885474464575E+08
H2O2,   0.1484035196355182E-09
HAC,   0.5683069131295267E+11
HBr,   0.8396787823304142E+08
HC5A,   0.2675018319325322E+09
HCFC123,   0.1892418972466000E+11
HCFC141b,   0.1154526680376525E+11
HCFC142b,   0.1795965148768101E-12
HCFC22,   0.6212968719139999E+09
HCl,   0.5350186316387607E+09
HCOOH,   0.5924124570830623E+10
HI,   0.3408349584756957E+10
HMHP,   0.6157856042055323E+10
HMML,   0.4792259060337880E+09
HMS,   0.3145451495910080E+10
HNO2,   0.1979936122055024E+09
HNO3,   0.1146903648057990E+07
HNO4,   0.1158594501859192E+09
HOBr,   0.8454656973258818E+02
HOCl,   0.1332309757768999E+09
HOI,   0.5351350176097510E+08
HONIT,   0.1102464854848441E+09
HPALD1,   0.1171313136533810E+09
HPALD2,   0.3200626593155867E+07
HPALD3,   0.3037542233091340E+08
HPALD4,   0.1625846851924048E+09
HPETHNL,   0.1634926908579052E+09
I,   0.3668259589389833E+08
I2,   0.4854320828592144E+07
I2O2,   0.4749612796583307E-02
I2O3,   0.1175781450514624E+09
I2O4,   0.9190735061591469E+08
IBr,   0.2707913938496510E+09
ICHE,   0.2274638856956444E+09
ICl,   0.7032476429978886E-02
ICN,   0.4419921557896628E+08
ICPDH,   0.2997697917895567E+09
IDC,   0.1737720297465682E+05
IDCHP,   0.2507951229138030E+09
IDHDP,   0.7640410254623735E+08
IDHPE,   0.6841683498005144E+11
IDN,   0.1875990841829422E+07
IEPOXA,   0.1101955985653881E+08
IEPOXB,   0.7435705296650502E+08
IEPOXD,   0.2036265756916680E+07
IHN1,   0.2707405416511127E+09
IHN2,   0.1559103455884735E+09
IHN3,   0.2578073972110604E+05
IHN4,   0.2554010540050443E+12
INDIOL,   0.8266977507375710E+05
INO,   0.1341666174770950E+11
INPB,   0.7335005256930926E+07
INPD,   0.5394784847988495E-03
IO,   0.1007804161752162E+09
IONITA,   0.1104449962442836E+07
IONO,   0.4085897519779652E+08
IONO2,   0.1730727519113221E+09
IPRNO3,   0.9675599997643143E+08
ISALA,   0.1615195645851177E+08
ISALC,   0.2554124240283535E+11
ISOP,   0.1782979457178104E+06
ITCN,   0.4560515044918766E+08
ITHN,   0.4926277147758146E+07
LIMO,   0.5978734875135217E+10
LVOC,   0.5849399742775926E-02
LVOCOA,   0.2567415594384085E+01
MACR,   0.4505910707252244E+03
MACR1OOH,   0.2213976941559221E+07
MAP,   0.4828095768438141E+03
MCRDH,   0.9502668068281864E+04
MCRENOL,   0.0000000000000000E+00
MCRHN,   0.0000000000000000E+00
MCRHNB,   0.2509115382425540E+02
MCRHP,   0.7193345142507755E-02
MCT,   0.2143537487770928E+07
MEK,   0.1247126581199504E+11
MENO3,   0.9575893601973980E+06
MGLY,   0.3355996859746682E+05
MOH,   0.7339734739243691E-02
MONITA,   0.1486405037699013E+09
MONITS,   0.6426686892847179E+09
MONITU,   0.1466128788706771E+09
MP,   0.2842639250180971E+08
MPAN,   0.1460344408168294E+09
MPN,   0.1432922872247877E+09
MSA,   0.1908187276428988E+07
MTPA,   0.2665517495172698E+04
MTPO,   0.7061067023495953E+11
MVK,   0.2820284064966356E+08
MVKDH,   0.2546582655039259E+08
MVKHC,   0.6170531144648685E+08
MVKHCB,   0.2038079672505251E+07
MVKHP,   0.6822375946432763E+00
MVKN,   0.1135067265585638E-04
MVKPC,   0.4663846658656697E+00
N2O,   0.7587252801242925E+08
N2O5,   0.1236443866533592E+09
NH3,   0.5004201282602322E+07
NH4,   0.9117215192772990E+08
NIT,   0.2310070763902624E+09
NITs,   0.1046081332470880E+09
NO,   0.3458060809303941E+06
NO2,   0.1074921246007605E+04
NO3,   0.3752704158554035E-03
NPHEN,   0.1208086454260688E+08
NPRNO3,   0.9211647684210250E+07
O3,   0.8258385330731671E+03
OClO,   0.2009189915524654E+05
OCPI,   0.4609842882085167E+03
OCPO,   0.6692342551293648E+02
OCS,   0.6100871344983818E+07
OIO,   0.4255070779611285E+08
PAN,   0.6552231509322740E+08
pFe,   0.5402615392874180E+03
PHEN,   0.2078901292755380E+09
PIP,   0.1660505570143744E+01
PP,   0.5451992768263584E+14
PPN,   0.5472628933412324E+03
PROPNN,   0.7169043386500695E+08
PRPE,   0.1071542722862799E+11
PRPN,   0.2769908010318261E+02
PYAC,   0.4427870439474318E+04
R4N2,   0.9644876964631195E+09
R4P,   0.1209808271423716E+09
RA3P,   0.1177489778606931E+10
RB3P,   0.4181064557984924E+07
RCHO,   0.1964023170012644E+03
RIPA,   0.2864060125230006E+08
RIPB,   0.5408274578253345E+06
RIPC,   0.5454716323200537E+00
RIPD,   0.3410651736914017E+07
RP,   0.1948762350303256E+04
SALA,   0.5665077523907554E+07
SALAAL,   0.4586658920091036E+05
SALACL,   0.1495801933978641E+09
SALC,   0.3511591545843745E+08
SALCAL,   0.4501154953212600E+06
SALCCL,   0.8425021867495883E+11
SO2,   0.2789651338997403E+10
SO4,   0.1974132018489518E+03
SO4s,   0.3716440769771189E+04
SOAGX,   0.3787393797583160E+08
SOAIE,   0.1509410578767582E+09
SOAP,   0.4170275809304459E+06
SOAS,   0.2320661100927147E+12
TOLU,   0.3176760826621083E+10
XYLE,   0.1891633855646995E+05
BUTDI,   0.7613120479183380E+11
CO2,   0.1831856708958119E+00
LBRO2H,   0.8219690310552520E+08
LBRO2N,   0.7499079364650844E+08
BRO2,   0.4501191567395174E+06
LISOPOH,   0.1288429976041543E+11
LISOPNO3,   0.4714173828692670E+02
LNRO2H,   0.1277290282813344E+03
LNRO2N,   0.4577768066077624E+02
NRO2,   0.8149595523720156E+08
NAP,   0.7512572223346435E+08
LTRO2H,   0.2078383999306560E+06
LTRO2N,   0.1592097943756764E+10
TRO2,   0.9405610982730788E+02
LXRO2H,   0.4438899377957190E+10
LXRO2N,   0.2450792074895702E+10
XRO2,   0.1606284113812322E+06
PH2SO4,   0.1067130473607503E+07
PSO4AQ,   0.2706001567424553E+07
POx,   0.1391818279536557E+10
LOx,   0.1590047540165142E+06
PCO,   0.2155261828494496E+05
LCO,   0.1426902102012963E+06
PSO4,   0.5057781094830194E+04
LCH4,   0.6711938644152741E+05
PH2O2,   0.1165674346414216E+07
FURA,   0.1050290810085863E+07
N,   0.7012075008687595E+10
ETO,   0.1789250771680945E-03
HPALD1OO,   0.8618541152968693E+09
HPALD2OO,   0.2894115128468529E+10
INA,   0.3884368339554811E+06
C4HVP1,   0.6299380309685463E+11
C4HVP2,   0.2907107326695233E+08
IDNOO,   0.2339139689456344E+06
ICNOO,   0.4560704691532686E+07
ISOPNOO2,   0.2712342884003099E+05
ROH,   0.6419105253569457E+06
BENZO,   0.1008289587600658E+11
IDHNDOO1,   0.9494434298898271E+03
ISOPNOO1,   0.1302608708550309E+07
IDHNDOO2,   0.3999667313284065E+03
H,   0.5937457375780447E+11
ETOO,   0.3588072734925688E+11
BZCO3,   0.2811288662099810E+09
IHPOO1,   0.1106268862848047E+09
IHPOO2,   0.1125905757966891E+14
AROMRO2,   0.1454765162510611E+09
IHPOO3,   0.4243126933241409E+01
IHPNDOO,   0.2538928769605729E+04
BENZO2,   0.2879378013702343E+09
ICHOO,   0.0000000000000000E+00
CH3CHOO,   0.1631295243134578E+01
PRN1,   0.3679455223077583E+01
MVKOHOO,   0.9032444918997946E+08
MCROHOO,   0.3362617454340474E+11
MACR1OO,   0.5588897077521703E-01
PO2,   0.8265397668857652E+18
OLNN,   0.5772882795447835E+10
OLND,   0.4797811721181789E+11
ETO2,   0.7137445029874274E+08
IHPNBOO,   0.7694167945427954E+12
LIMO2,   0.1080728966142625E+01
IEPOXAOO,   0.2209353564824145E+07
IEPOXBOO,   0.2416330044810963E+02
IDHNBOO,   0.2553458372962077E+05
CH2OO,   0.1377968316087115E+10
A3O2,   0.1675528470385588E-07
PIO2,   0.1410225622644166E+05
OTHRO2,   0.3402442417464538E+00
IHOO4,   0.1572031940291266E+12
IHOO1,   0.1172253838282461E+14
INO2D,   0.1844065819831243E+20
INO2B,   0.4947897231614850E+19
MACRNO2,   0.2361803113188321E+00
R1,   0.0000000000000000E+00
R2,   0.0000000000000000E+00
R3,   0.0000000000000000E+00
R4,   0.0000000000000000E+00
R5,   0.0000000000000000E+00
R6,   0.0000000000000000E+00
R7,   0.8441140050802382E-14
R8,   0.1311700286190319E-15
R9,   0.2717701358604588E-03
R10,   0.6621428940451114E-15
R11,   0.8590868502084338E-05
R12,   0.5473144441641133E-21
R13,   0.1993686941363436E-13
R14,   0.7343525929659285E-13
R15,   0.1943994350369013E-14
R16,   0.3331625966415305E-16
R17,   0.1025073809717927E-16
R18,   0.1800000000000000E-11
R19,   0.6118173757609488E-11
R20,   0.1107011041074065E-09
R21,   0.1800000000000000E-11
R22,   0.8203243182332882E-11
R23,   0.6912398276041139E-11
R24,   0.2393088415904189E-12
R25,   0.6493816425052028E-14
R26,   0.7629930491231149E-11
R27,   0.2289666047183499E-14
R28,   0.5029397967592498E-11
R29,   0.2186863738415115E-12
R30,   0.1273289341534395E-12
R31,   0.1600000000000000E-09
R32,   0.7415017301024413E-11
R33,   0.7415017301024413E-11
R34,   0.8352530054880885E-11
R35,   0.1029938663605023E-10
R36,   0.1430490383624780E-12
R37,   0.7163307616045906E-11
R38,   0.6918819006712906E-11
R39,   0.1272324815819853E-11
R40,   0.9098649191174936E-01
R41,   0.3457121623729221E-11
R42,   0.3500000000000000E-11
R43,   0.2581691107872273E-10
R44,   0.2000000000000000E-10
R45,   0.1338797577095715E-11
R46,   0.4243218651068253E-01
R47,   0.4000000000000000E-12
R48,   0.9153374072069308E-12
R49,   0.5018177726238352E-15
R50,   0.5800000000000000E-15
R51,   0.1491612424273210E-10
R52,   0.2443467692037997E-14
R53,   0.8727520668533848E-11
R54,   0.4609441761067320E-03
R55,   0.1997232346667733E-10
R56,   0.2532520981565606E-12
R57,   0.8610927310228711E-11
R58,   0.1959712076423693E-12
R59,   0.8806898517871080E-11
R60,   0.8048586467984450E-12
R61,   0.2070519229359318E-12
R62,   0.8907831242870653E-11
R63,   0.4348815657520436E-12
R64,   0.8698387787338373E-11
R65,   0.2350314792093035E-11
R66,   0.7800281533879102E-11
R67,   0.8981062534592710E-12
R68,   0.8698387787338373E-11
R69,   0.7904799448609701E-11
R70,   0.8698387787338373E-11
R71,   0.8575395829764596E-11
R72,   0.4186520224410726E-12
R73,   0.8698387787338373E-11
R74,   0.4850309472545404E-16
R75,   0.1600000000000000E-11
R76,   0.6820590648864094E-12
R77,   0.2362244372800246E-10
R78,   0.7402265922455047E-11
R79,   0.3909508205750458E-03
R80,   0.2087533123110918E-10
R81,   0.6500000000000000E-14
R82,   0.1807284842415216E-12
R83,   0.5920000000000000E-12
R84,   0.5920000000000000E-12
R85,   0.7680362561481326E-11
R86,   0.7680362561481326E-11
R87,   0.8925826760640459E-11
R88,   0.1401820792269451E-10
R89,   0.1168005496063987E-10
R90,   0.1168005496063987E-10
R91,   0.1110307827736284E-11
R92,   0.3000000000000000E-12
R93,   0.3000000000000000E-12
R94,   0.8000000000000000E-15
R95,   0.8370000000000000E-13
R96,   0.8370000000000000E-13
R97,   0.3989171370637649E-11
R98,   0.8370000000000000E-13
R99,   0.8370000000000000E-13
R100,   0.8370000000000000E-13
R101,   0.3350000000000000E-11
R102,   0.5559908913474926E-11
R103,   0.6800000000000000E-13
R104,   0.6800000000000000E-13
R105,   0.7784151244744587E-11
R106,   0.7784151244744587E-11
R107,   0.1168005496063987E-10
R108,   0.1168005496063987E-10
R109,   0.1390519329401998E-10
R110,   0.2483669841991654E-10
R111,   0.1134467142731927E-16
R112,   0.6529412727372058E-11
R113,   0.1470587272627942E-11
R114,   0.9631934908580941E-14
R115,   0.9658735345737082E-11
R116,   0.1298518811635149E-10
R117,   0.1763358833090865E-14
R118,   0.6703221296742961E-14
R119,   0.4884843856600090E-11
R120,   0.9436415170579131E-12
R121,   0.1713259260605114E-10
R122,   0.1010783937350170E-10
R123,   0.1010783937350170E-10
R124,   0.1713259260605114E-10
R125,   0.1713259260605114E-10
R126,   0.1196159369875780E-11
R127,   0.1713259260605114E-10
R128,   0.1265872292535640E-10
R129,   0.3000000000000000E-13
R130,   0.1400000000000000E-17
R131,   0.1542479596646557E-10
R132,   0.1063779032170039E-10
R133,   0.9946333950789869E-11
R134,   0.9946333950789869E-11
R135,   0.9946333950789869E-11
R136,   0.9946333950789869E-11
R137,   0.9946333950789869E-11
R138,   0.9946333950789869E-11
R139,   0.9946333950789869E-11
R140,   0.9946333950789869E-11
R141,   0.9946333950789869E-11
R142,   0.9946333950789869E-11
R143,   0.1329723790212549E-10
R144,   0.9946333950789869E-11
R145,   0.2359901726210841E-15
R146,   0.3707535080664014E-11
R147,   0.1919702619392818E+01
R148,   0.4706751234218947E-11
R149,   0.1795299286385646E-11
R150,   0.1117182995963964E-11
R151,   0.9380278100661482E-12
R152,   0.1179881934595003E-11
R153,   0.2093959268258797E-10
R154,   0.1703067850533547E-11
R155,   0.1073226188306165E-10
R156,   0.2743323072609189E-11
R157,   0.4961019010116488E-12
R158,   0.2098504069899109E-10
R159,   0.4900000000000000E-10
R160,   0.4683964352627504E-10
R161,   0.2850852947328430E-10
R162,   0.3854461419969310E-13
R163,   0.3920664103803980E-10
R164,   0.1600000000000000E-10
R165,   0.1172558807405195E-11
R166,   0.3868270086617034E-11
R167,   0.1144479626186204E-19
R168,   0.1165278210051166E-18
R169,   0.4543452669228158E-16
R170,   0.4718914355537226E-11
R171,   0.2702979697745573E-11
R172,   0.2701786826055273E-12
R173,   0.1206840824833452E-12
R174,   0.3040178301530252E-13
R175,   0.1991985514799832E-09
R176,   0.3105411625802433E-10
R177,   0.3966014495569124E-10
R178,   0.1200000000000000E-09
R179,   0.1272271558263977E-09
R180,   0.1750000000000000E-09
R181,   0.1416032844606245E-13
R182,   0.8179103328112060E-14
R183,   0.6826543826998839E-14
R184,   0.3285248456760433E-10
R185,   0.5853961027124536E-10
R186,   0.2400000000000000E-09
R187,   0.1344636828482060E-13
R188,   0.2014070349194064E-14
R189,   0.8591714346475014E-11
R190,   0.1300000000000000E-10
R191,   0.1588641261700098E-11
R192,   0.3894674170246830E-11
R193,   0.1749211464348960E-14
R194,   0.1101304610202993E-11
R195,   0.2909751436941590E-10
R196,   0.8050000000000001E-10
R197,   0.8827524465651661E-16
R198,   0.2933483033847830E-10
R199,   0.1210011290878954E-10
R200,   0.4098561525005317E-10
R201,   0.1617522537439403E-12
R202,   0.1500000000000000E-09
R203,   0.1500000000000000E-09
R204,   0.2700000000000000E-09
R205,   0.3300000000000000E-09
R206,   0.2600000000000000E-09
R207,   0.1800000000000000E-09
R208,   0.2700000000000000E-09
R209,   0.6600000000000000E-09
R210,   0.1020000000000000E-09
R211,   0.2300000000000000E-09
R212,   0.1400000000000000E-09
R213,   0.1500000000000000E-09
R214,   0.1000000000000000E-09
R215,   0.2600000000000000E-09
R216,   0.2000000000000000E-09
R217,   0.2000000000000000E-09
R218,   0.2320000000000000E-09
R219,   0.1413300211059718E-09
R220,   0.5969569951501276E-10
R221,   0.1600000000000000E-09
R222,   0.6579095668257847E-13
R223,   0.2422628315492341E-11
R224,   0.1824632020412497E-10
R225,   0.1294282586843784E-11
R226,   0.1040192580877959E-10
R227,   0.5633158443656346E-11
R228,   0.7804800204718045E-12
R229,   0.5640269095885819E-12
R230,   0.3678389094224178E-13
R231,   0.3982347025230015E-12
R232,   0.3550460120941207E-13
R233,   0.1013574116799764E-12
R234,   0.1016041037612209E-12
R235,   0.1019404861457412E-13
R236,   0.5002936207878732E-14
R237,   0.5946774034703688E-14
R238,   0.3503769191331773E-14
R239,   0.3653870452618196E-13
R240,   0.1017822192886347E-12
R241,   0.7327160977316284E-10
R242,   0.1178689090690663E-10
R243,   0.1545505469779631E-13
R244,   0.4157025437693306E-12
R245,   0.3452006525104725E-10
R246,   0.1027865828530956E-10
R247,   0.3720040554877116E-10
R248,   0.6854089600338682E-11
R249,   0.1687160517006445E-10
R250,   0.2243154889203495E-11
R251,   0.4919124926780962E-14
R252,   0.8329064916038262E-14
R253,   0.3591842837805476E-14
R254,   0.5007884407189082E-13
R255,   0.1770516277314262E+08
R256,   0.3040691057596124E-12
R257,   0.5699587787733665E+02
R258,   0.2420000000000000E-09
R259,   0.5972101475382733E-11
R260,   0.5484726546327218E-11
R261,   0.1080837206207254E-11
R262,   0.2172313484700214E-12
R263,   0.1020669513063693E-10
R264,   0.4967895627127499E-12
R265,   0.3533757285244636E-12
R266,   0.1206111638265927E-12
R267,   0.2000000000000000E-12
R268,   0.1600000000000000E-09
R269,   0.5700000000000000E-10
R270,   0.5697935072860770E-10
R271,   0.7400000000000000E-10
R272,   0.7400000000000000E-10
R273,   0.5500000000000000E-10
R274,   0.9600000000000000E-10
R275,   0.2800000000000000E-13
R276,   0.7992383599258222E-10
R277,   0.6010466374145751E-10
R278,   0.2121707246182356E-11
R279,   0.4042360322246150E-09
R280,   0.2050000000000000E-09
R281,   0.2331681449434372E-09
R282,   0.3600000000000000E-11
R283,   0.3578848910926749E-12
R284,   0.1321219552275088E-13
R285,   0.4898991153271535E-11
R286,   0.6058340854179082E+01
R287,   0.4876705852228281E-14
R288,   0.1500000000000000E-11
R289,   0.3402252267240767E-11
R290,   0.3007886152006601E-04
R291,   0.5586007760443518E-10
R292,   0.1200000000000000E-10
R293,   0.6976076964006761E-10
R294,   0.1000000000000000E-09
R295,   0.1500000000000000E-09
R296,   0.3800000000000000E-01
R297,   0.6732604692507968E-11
R298,   0.1228873104222984E-10
R299,   0.1247861603083204E-11
R300,   0.3924646465300926E-12
R301,   0.1800000000000000E-09
R302,   0.3000000000000000E-10
R303,   0.5000000000000000E-11
R304,   0.8737350999782854E-10
R305,   0.1855138374476091E-10
R306,   0.7978342741275296E-10
R307,   0.1648629156577357E+01
R308,   0.7338222091518369E-13
R309,   0.2400000000000000E-11
R310,   0.6700000000000000E-12
R311,   0.1200000000000000E-14
R312,   0.1000000000000000E-13
R313,   0.4250000000000000E-11
R314,   0.2800000000000000E-15
R315,   0.3010424268976170E-32
R316,   0.1400000000000000E-11
R317,   0.3800000000000000E-10
R318,   0.1200000000000000E-14
R319,   0.1000000000000000E-13
R320,   0.4250000000000000E-11
R321,   0.2650000000000000E-10
R322,   0.6000000000000000E-17
R323,   0.1000000000000000E-16
R324,   0.5266331932538674E-10
R325,   0.5266331932538674E-10
R326,   0.4000000000000000E-11
R327,   0.1500000000000000E-10
R328,   0.3795011908963184E-12
R329,   0.9544177505342368E-11
R330,   0.1200000000000000E-11
R331,   0.8503530786201148E-16
R332,   0.8503530786201148E-16
R333,   0.4284991876863625E-11
R334,   0.4284991876863625E-11
R335,   0.1604567817456596E-09
R336,   0.2153702223157522E-15
R337,   0.1220000000000000E-10
R338,   0.4000000000000000E-11
R339,   0.1500000000000000E-10
R340,   0.3795011908963184E-12
R341,   0.9544177505342368E-11
R342,   0.1200000000000000E-11
R343,   0.6416394538735054E-11
R344,   0.4000000000000000E-11
R345,   0.4000000000000000E-11
R346,   0.1280099731384506E-10
R347,   0.1280099731384506E-10
R348,   0.1705623329871094E-11
R349,   0.1031902114572012E-11
R350,   0.1141432039490270E-10
R351,   0.6925977459957908E-11
R352,   0.1200000000000000E-11
R353,   0.1200000000000000E-11
R354,   0.1980345201248095E-11
R355,   0.1202352443614915E-11
R356,   0.8374031136706232E-12
R357,   0.4800000000000000E-11
R358,   0.7290000000000000E-10
R359,   0.1670000000000000E-15
R360,   0.7046517784505405E-13
R361,   0.7046517784505405E-13
R362,   0.2780000000000000E-03
R363,   0.2780000000000000E-03
R364,   0.1430490383624780E-12
R365,   0.2827789819911523E-13
R366,   0.1943994350369013E-12
R367,   0.4117707853993876E-12
R368,   0.7100000000000000E-12
R369,   0.1374380436274183E-16
R370,   0.6251507036331283E-10
R371,   0.3491291304930376E-10
R372,   0.8713557737004546E-13
R373,   0.1911913974627333E-11
R374,   0.1558850683213478E-10
R375,   0.7597547975950615E-12
R376,   0.1525687733318182E-10
R377,   0.1091384296548022E-11
R378,   0.7057566207834295E-03
R379,   0.1042966420948235E-02
R380,   0.1223857209770034E-02
R381,   0.1255307284285999E-01
R382,   0.6598405978664002E-13
R383,   0.5356806605859955E-11
R384,   0.2905623404521728E-11
R385,   0.1157180799315949E-12
R386,   0.2630282182773133E-12
R387,   0.1743765954782715E-12
R388,   0.1907053751058960E-11
R389,   0.9294624894104009E-13
R390,   0.1866483137930298E-11
R391,   0.1335168620697022E-12
R392,   0.1106397406433330E-11
R393,   0.7187358772239110E-11
R394,   0.4620556327829054E-13
R395,   0.3584260453876442E-12
R396,   0.1004741851127264E-11
R397,   0.7113866032437274E-11
R398,   0.6620604139065245E-13
R399,   0.5135738623831833E-12
R400,   0.5265324586473361E-10
R401,   0.5265324586473361E-10
R402,   0.8101461945264842E-10
R403,   0.1288868945837588E-09
R404,   0.4074608058379007E-10
R405,   0.3878017845347070E-10
R406,   0.2634444865331255E-10
R407,   0.9095732274910982E-11
R408,   0.5365575831967729E-10
R409,   0.1601879975541003E-10
R410,   0.9439438963646930E-10
R411,   0.1190305408848656E-10
R412,   0.8000413403736867E-11
R413,   0.1299916393944768E-09
R414,   0.1299916393944768E-09
R415,   0.4841372747666109E-01
R416,   0.7477632080516423E-11
R417,   0.1220755706821952E-11
R418,   0.1904726708746825E-10
R419,   0.8860625594785143E-01
R420,   0.7576382593449541E-11
R421,   0.1122005193888833E-11
R422,   0.1904726708746825E-10
R423,   0.5709165976021355E-01
R424,   0.7826895024053885E-11
R425,   0.8714927632844893E-12
R426,   0.1904726708746825E-10
R427,   0.8456657223993283E-11
R428,   0.2757605616519548E-11
R429,   0.1206134450524529E-10
R430,   0.2166690127265360E-11
R431,   0.8146772946252073E-11
R432,   0.5709165976021355E-01
R433,   0.5518050852017152E+00
R434,   0.1835323711262123E-10
R435,   0.8497585264433502E-11
R436,   0.2008025229048706E-12
R437,   0.5709165976021355E-01
R438,   0.5518050852017152E+00
R439,   0.8537871445607351E-11
R440,   0.1605163417310221E-12
R441,   0.1835323711262123E-10
R442,   0.1835323711262123E-10
R443,   0.2008025229048706E-12
R444,   0.8497585264433502E-11
R445,   0.5709165976021355E-01
R446,   0.8698387787338373E-11
R447,   0.1835323711262123E-10
R448,   0.8698387787338373E-11
R449,   0.1835323711262123E-10
R450,   0.2629292649508680E-10
R451,   0.4835185213859074E-11
R452,   0.3756132356440972E-10
